  -4211.227305      3566.721087    24443.350253
  -4211.227305      3566.721087    24443.350253
  -4211.227305      3566.721087    24443.350253
  -4211.227305      3566.721087    24443.350253
  -4211.227305      3566.721087    24443.350253
  -4073.955364      3841.764957    24265.822707
  -4073.955364      3841.764957    24265.822707
  -4073.955364      3841.764957    24265.822707
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
  -3906.655453      4427.127937    24745.924202
