199999.00000
43616136.31487
 68249.54158  -3367.98715   4371.69702  23771.02306
 68249.54158  -3367.98715   4371.69702  23771.02306
199000.00000 -10862378.39837 20005436.84214 13288876.40824
199000.00000 -10862378.39837 20005436.84214 13288876.40824
199000.00000 -10862378.39837 20005436.84214 13288876.40824
199000.00000 -10862378.39837 20005436.84214 13288876.40824
