       -9599.575    0.0050000    0.0071888    0.0236677
       -9400.121    0.0150000    0.0074084    0.0242159
       -8346.295    0.0250000    0.0086681    0.0272882
       -6593.273    0.0350000    0.0111727    0.0330976
       -6006.608    0.0450000    0.0121383    0.0352504
       -5885.184    0.0550000    0.0123467    0.0357096
       -4776.007    0.0650000    0.0143956    0.0401293
       -4746.238    0.0750000    0.0144544    0.0402536
       -3999.109    0.0850000    0.0159954    0.0434746
       -2579.848    0.0950000    0.0193027    0.0501465
       -2155.511    0.1050000    0.0203951    0.0522876
       -1491.512    0.1150000    0.0222067    0.0557783
        -969.069    0.1250000    0.0237232    0.0586476
        -849.431    0.1350000    0.0240822    0.0593201
        -821.643    0.1450000    0.0241662    0.0594772
         238.381    0.1550000    0.0275536    0.0657055
         461.710    0.1650000    0.0283142    0.0670777
         581.348    0.1750000    0.0287285    0.0678215
         711.062    0.1850000    0.0291833    0.0686349
         935.024    0.1950000    0.0299821    0.0700562
         942.800    0.2050000    0.0300101    0.0701060
        1338.562    0.2150000    0.0314657    0.0726719
        1631.269    0.2250000    0.0325782    0.0746137
        1716.661    0.2350000    0.0329086    0.0751873
        2007.686    0.2450000    0.0340547    0.0771664
        2361.667    0.2550000    0.0354913    0.0796243
        2375.692    0.2650000    0.0355492    0.0797229
        2419.366    0.2750000    0.0357300    0.0800303
        3169.524    0.2850000    0.0389499    0.0854453
        3506.910    0.2950000    0.0404704    0.0879644
        4161.956    0.3050000    0.0435548    0.0930052
        5127.390    0.3150000    0.0484296    0.1007998
        5626.174    0.3250000    0.0511070    0.1049991
        5705.465    0.3350000    0.0515428    0.1056776
        5729.527    0.3450000    0.0516756    0.1058841
        6088.253    0.3550000    0.0536867    0.1089951
        6657.343    0.3650000    0.0569980    0.1140568
        7381.028    0.3750000    0.0614279    0.1207184
        8560.671    0.3850000    0.0691903    0.1321186
        9960.945    0.3950000    0.0793069    0.1465225
       10265.651    0.4050000    0.0816416    0.1497817
       10711.925    0.4150000    0.0851485    0.1546352
       10851.148    0.4250000    0.0862639    0.1561687
       10972.045    0.4350000    0.0872408    0.1575079
       12189.667    0.4450000    0.0975133    0.1713793
       12336.676    0.4550000    0.0988073    0.1731010
       12749.088    0.4650000    0.1024998    0.1779841
       12874.967    0.4750000    0.1036451    0.1794901
       13827.451    0.4850000    0.1125912    0.1911191
       13978.108    0.4950000    0.1140515    0.1929959
       14056.491    0.5050000    0.1148161    0.1939763
       14060.408    0.5150000    0.1148545    0.1940253
       14450.059    0.5250000    0.1187064    0.1989399
       15666.215    0.5350000    0.1312622    0.2147015
       16912.999    0.5450000    0.1449695    0.2315002
       17310.904    0.5550000    0.1495206    0.2369920
       17523.839    0.5650000    0.1519908    0.2399561
       18264.163    0.5750000    0.1607666    0.2503945
       19694.983    0.5850000    0.1785370    0.2711262
       20196.167    0.5950000    0.1850080    0.2785513
       21529.889    0.6050000    0.2028278    0.2986883
       23093.321    0.6150000    0.2247732    0.3229209
       24266.101    0.6250000    0.2419310    0.3414786
       24604.388    0.6350000    0.2469839    0.3468840
       25185.976    0.6450000    0.2557739    0.3562260
       25456.302    0.6550000    0.2599025    0.3605878
       25683.696    0.6650000    0.2633958    0.3642659
       26188.983    0.6750000    0.2712233    0.3724663
       26581.334    0.6850000    0.2773608    0.3788576
       26639.917    0.6950000    0.2782815    0.3798136
       27176.970    0.7050000    0.2867727    0.3885954
       29678.324    0.7150000    0.3273804    0.4298004
       30439.630    0.7250000    0.3400273    0.4423883
       30475.635    0.7350000    0.3406281    0.4429836
       30492.128    0.7450000    0.3409035    0.4432563
       32844.666    0.7550000    0.3805832    0.4820626
       33285.052    0.7650000    0.3880788    0.4892883
       34358.280    0.7750000    0.4063939    0.5068140
       35372.653    0.7850000    0.4237322    0.5232438
       35958.735    0.7950000    0.4337460    0.5326648
       37042.345    0.8050000    0.4522224    0.5499233
       37533.833    0.8150000    0.4605761    0.5576753
       38096.307    0.8250000    0.4701082    0.5664836
       38333.439    0.8350000    0.4741164    0.5701758
       40405.185    0.8450000    0.5087956    0.6018465
       43613.486    0.8550000    0.5608166    0.6485042
       45198.121    0.8650000    0.5855201    0.6703356
       45327.175    0.8750000    0.5874990    0.6720758
       45848.453    0.8850000    0.5954387    0.6790458
       48291.592    0.8950000    0.6314507    0.7104167
       50718.449    0.9050000    0.6651156    0.7393978
       56949.272    0.9150000    0.7411682    0.8036902
       60506.539    0.9250000    0.7778258    0.8340815
       63764.732    0.9350000    0.8073053    0.8582074
       67406.607    0.9450000    0.8359779    0.8813628
       72839.172    0.9550000    0.8713365    0.9094004
       75472.441    0.9650000    0.8856962    0.9205849
       96795.049    0.9750000    0.9563593    0.9729344
      108809.359    0.9850000    0.9746490    0.9852683
      178744.634    0.9950000    0.9989265    0.9995731
